ID,Customer Age,Churn,CHI Score,CHI Score,Support Cases,Support,SP,SP,Logins,Blog Articles,Views,Days
527,12,-,128,45,0,0,0,0,10,1,24,0
528,5,-,40,8,0,0,0,0,14,0,6,4
529,12,-,90,53,0,0,0,0,13,0,0,6
530,12,-,26,0,0,0,0,0,0,0,9,31
531,11,-,120,23,0,0,0,0,9,2,219,5
532,12,-,231,6,1,1,3,0,65,2,7253,0
533,7,-,60,9,0,1,0,3,11,0,32,15
534,12,1.0,162,28,0,1,0,3,8,8,96,0
535,11,-,112,1,0,0,0,0,59,0,34,0
536,11,-,25,16,0,0,0,0,2,0,0,112
537,12,-,121,18,2,2,3,3,1,2,9,3
538,13,-,161,18,2,2,3,3,15,3,86,1
539,12,-,89,40,1,1,3,3,23,0,162,0
540,13,-,159,65,0,1,0,3,23,5,178,0
541,12,-,111,35,0,0,0,0,111,3,43,2
542,13,-,171,32,0,0,0,0,27,3,1914,5
543,12,1.0,0,0,0,0,0,0,0,0,0,31
544,8,-,196,8,0,1,0,3,2,2,96,1
545,8,-,121,4,0,0,0,0,21,0,28,1
546,5,-,25,4,0,2,0,3,26,0,5,1
547,13,-,146,19,0,2,0,3,4,10,122,2
548,12,1.0,0,0,0,0,0,0,0,0,2,31
549,12,1.0,36,5,1,1,3,3,5,0,344,31
550,13,-,139,14,5,5,2.8,2.8,127,2,501,0
551,11,-,0,0,0,0,0,0,0,0,4,31
552,13,-,170,5,1,1,3,3,7,4,33,3
553,3,-,9,9,0,0,0,0,20,0,0,0
554,12,-,31,25,0,0,0,0,0,0,15,30
555,12,-,107,42,0,1,0,3,15,2,341,11
556,11,-,121,2,0,0,0,0,24,1,318,1
557,5,-,44,17,0,3,0,3,2,0,1,5
558,13,-,139,6,2,4,2.5,0.5,9,44,1734,0
559,12,-,85,12,1,1,3,3,3,0,1,2
560,12,-,92,1,0,0,0,0,3,0,42,10
561,13,-,151,3,1,1,3,0,1,1,166,0
562,12,-,36,38,1,4,3,0,32,2,80,1
563,13,-,3,3,0,0,0,0,1,0,9,6
564,12,1.0,106,2,0,0,0,0,22,1,2,1
565,12,-,171,22,7,1,3,0.1,19,2,1296,1
566,13,-,89,6,0,0,0,0,5,0,696,21
567,12,-,178,6,4,0,3,0,22,1,1053,7
568,11,-,109,10,0,0,0,0,40,0,483,0
569,8,-,109,17,2,1,3,0,30,0,99,5
570,2,-,0,0,0,0,0,0,0,0,0,0
571,11,1.0,145,0,0,0,0,0,0,0,39,7
572,11,-,0,20,0,0,0,0,11,0,8,16
573,12,-,35,1,0,0,0,0,1,0,0,19
574,8,1.0,135,2,1,1,2,2,82,3,248,0
575,12,-,175,14,0,1,0,2,86,2,116,0
576,12,-,209,15,1,5,3,0.2,15,0,6519,0
577,12,-,21,16,0,0,0,0,5,0,1,3
578,16,-,74,1,0,0,0,0,13,1,907,3
579,6,-,120,34,0,0,0,0,26,0,9,10
580,16,-,31,16,0,0,0,0,1,0,568,4
581,17,-,166,24,0,0,0,0,37,1,23,0
582,17,-,160,2,2,0,3,0,22,0,366,0
583,17,-,0,0,0,0,0,0,0,0,16,31
584,17,-,141,7,0,0,0,0,76,3,143,0
585,17,-,10,12,0,0,0,0,0,0,21,31
586,9,-,175,26,2,3,3,0.4,23,1,12686,0
587,16,-,217,0,0,4,0,3,17,1,69,0
588,16,-,181,6,2,2,3,0.3,37,1,46,3
589,16,-,196,6,0,1,0,3,12,1,135,2
590,17,1.0,95,10,2,2,3,3,9,0,2554,11
591,13,1.0,77,1,0,0,0,0,3,0,0,17
592,16,-,107,26,0,0,0,0,18,7,15,0
593,16,-,26,12,0,0,0,0,2,0,20,7
594,17,-,196,14,8,1,2.9,0,24,28,880,0
595,16,-,122,22,0,0,0,0,25,1,44,5
596,15,1.0,165,2,1,0,0,3,1,6,325,1
597,16,-,158,6,1,0,3,0,6,3,1,0
598,15,-,101,5,1,1,4,4,36,0,0,12
599,15,-,55,25,0,0,0,0,16,0,20,17
600,16,-,38,45,0,0,0,0,2,0,17,4
601,16,-,201,51,0,0,0,0,69,1,24,0
602,15,-,142,16,2,2,3,3,82,7,238,2
603,16,-,180,22,1,1,2,0.5,59,1,489,3
604,16,-,0,0,0,0,0,0,0,0,0,31
605,14,-,226,21,7,4,3,0,23,4,1178,0
606,16,-,151,19,0,0,0,0,31,1,7,2
607,15,-,80,16,0,0,0,0,60,2,0,4
608,16,-,114,32,0,0,0,0,3,1,116,5
609,16,-,88,10,0,0,0,0,16,0,180,7
610,13,-,122,14,0,0,0,0,24,0,11,2
611,16,-,127,17,0,4,0,3,7,4,54,1
612,16,-,130,3,0,0,0,0,17,2,18,0
613,14,-,150,2,0,0,0,0,11,4,18,0
614,16,-,90,27,0,0,0,0,1,1,30,3
615,16,-,115,34,0,0,0,0,10,4,51,1
616,16,-,117,15,1,0,3,1,10,0,0,0
617,16,-,44,29,0,2,0,3,3,0,49,10
618,16,-,120,13,1,1,3,3,21,0,705,8
619,16,-,93,61,0,0,0,0,14,1,74,0
620,16,-,119,24,0,0,0,0,12,0,24,3
621,16,-,164,15,0,0,0,0,11,10,196,0
622,14,-,0,11,0,0,0,0,0,0,2,31
623,16,-,0,0,0,0,0,0,2,0,54,25
624,11,-,94,22,0,0,0,0,10,2,110,1
625,16,-,0,0,0,0,0,0,0,0,0,31
626,15,-,72,9,0,1,0,3,9,0,7,77
627,16,-,75,14,1,1,3,0,1,3,4911,4
628,15,-,137,2,1,1,3,0,5,1,51,0
629,11,-,81,60,0,0,0,0,6,1,32,31
630,16,-,183,4,3,0,3,0,13,2,96,2
631,16,-,18,10,0,0,0,0,14,0,0,54
632,16,-,118,19,0,0,0,0,13,0,27,0
633,16,-,17,0,0,0,0,0,0,0,0,30
634,16,-,124,17,0,0,0,0,8,3,14,2
635,15,-,123,30,2,2,2.5,2.5,10,0,24,4
636,15,-,148,28,0,0,0,0,5,1,2,4
637,16,-,83,4,0,0,0,0,1,0,106,74
638,16,-,149,17,1,1,3,3,3,1,652,1
639,16,-,151,14,1,1,3,3,7,3,105,2
640,15,1.0,10,1,0,0,0,0,0,0,3,31
641,15,-,5,35,0,0,0,0,8,0,0,11
642,15,-,200,0,0,7,0,2.7,37,15,755,0
643,16,-,26,0,0,0,0,0,0,0,5,31
644,16,-,113,0,0,0,0,0,3,0,325,0
645,16,-,0,0,0,0,0,0,0,0,1,31
646,16,-,61,1,0,0,0,0,10,0,2,4
647,16,-,117,16,0,1,0,3,4,1,3,3
648,16,-,17,17,0,0,0,0,0,0,30,31
649,16,-,112,16,0,0,0,0,8,1,1,1
650,14,-,173,17,0,5,0,3,33,6,20,0
651,2,-,0,0,0,0,0,0,0,0,0,0
652,16,-,141,1,3,1,3,0,22,1,1506,2
653,16,-,164,78,0,0,0,0,27,8,55,8
654,15,-,86,37,1,1,3,3,16,1,525,13
655,16,-,33,33,0,0,0,0,8,0,7,30
656,13,-,158,21,0,0,0,0,27,1,78,0
657,6,-,26,26,1,0,3,0,41,0,0,8
658,16,-,98,28,2,2,3,3,22,2,277,1
659,16,-,45,41,0,0,0,0,5,0,92,8
660,15,-,196,2,1,0,2,1,20,1,968,3
661,15,-,124,20,0,0,0,0,10,0,841,0
662,16,-,85,0,0,1,0,3,7,0,0,0
663,16,-,91,9,0,0,0,0,10,0,617,3
664,16,-,63,31,0,0,0,0,0,0,25,31
665,16,-,186,8,2,2,3,3,79,3,533,0
666,16,-,35,0,0,0,0,0,4,0,16,2
667,12,-,141,21,0,0,0,0,3,0,503,0
668,16,-,68,68,0,0,0,0,70,0,0,31
669,16,-,234,18,3,2,3.3,0.3,88,1,189,0
670,13,1.0,77,8,0,0,0,0,0,0,6,1
671,15,-,148,20,5,3,3,0,47,0,33,0
672,16,-,148,1,0,0,0,0,17,1,85,2
673,14,1.0,110,14,0,0,0,0,33,0,17,3
674,15,-,69,4,0,0,0,0,2,0,18,19
675,16,-,29,10,0,0,0,0,0,0,11,31
676,16,-,62,14,0,0,0,0,27,0,224,0
677,15,-,25,25,2,2,2.5,2.5,4,0,0,31
678,15,-,0,0,0,0,0,0,0,0,5,31
679,15,-,41,16,0,0,0,0,6,0,13,31
680,16,-,21,31,1,1,3,3,6,0,88,30
681,15,-,124,45,0,0,0,0,4,2,658,31
682,15,-,156,6,1,1,3,3,4,6,94,12
683,15,-,210,41,1,1,3,3,71,1,798,3
684,13,-,202,11,0,0,0,0,54,0,142,1
685,11,-,108,18,0,0,0,0,15,0,82,6
686,15,-,156,5,0,2,0,3,6,0,100,0
687,15,-,77,10,0,0,0,0,22,0,128,3
688,16,-,166,1,0,0,0,0,4,0,15,11
689,16,-,0,0,0,0,0,0,0,0,0,31
690,12,-,178,16,0,0,0,0,6,0,475,0
691,12,-,31,11,3,2,3,0,67,0,1,0
692,16,-,152,24,1,0,3,0,11,7,955,0
693,12,-,170,15,0,0,0,0,8,4,241,1
694,15,-,198,12,9,3,3,0,9,0,218,1
695,16,-,85,2,0,0,0,0,1,0,139,19
696,16,-,171,17,2,2,3,0,70,3,327,0
697,16,-,73,9,1,0,3,0,28,0,0,15
698,15,-,165,13,1,1,2,2,92,3,1919,0
699,16,-,107,1,0,0,0,0,5,0,13,2
700,12,-,71,10,0,0,0,0,58,0,2114,1
701,16,-,140,0,0,0,0,0,50,0,0,0
702,16,-,142,46,3,3,3,3,34,1,9,2
703,15,-,0,52,0,0,0,0,9,0,41,2
704,16,-,0,26,0,0,0,0,1,0,0,39
705,16,-,97,11,0,0,0,0,13,2,3681,0
706,12,1.0,122,16,0,0,0,0,7,7,33,2
707,16,-,90,32,0,0,0,0,26,2,0,14
708,10,-,98,8,0,0,0,0,24,0,167,31
709,15,-,161,6,2,1,3,0,14,0,253,0
710,15,-,63,1,0,0,0,0,4,0,10,4
711,15,-,99,12,0,0,0,0,3,0,591,10
712,12,-,78,47,1,1,3,3,5,1,55,2
713,15,-,90,15,1,4,3,0.2,16,0,84,0
714,15,-,195,16,2,0,2.5,0.5,20,1,200,0
715,14,-,35,40,5,3,3,0,26,0,91,3
716,14,-,78,42,0,0,0,0,2,1,0,8
717,16,-,166,17,0,0,0,0,2,2,1384,7
718,16,-,64,10,0,0,0,0,3,0,1,3
719,16,-,153,3,0,0,0,0,127,2,80,0
720,16,-,85,29,0,0,0,0,3,2,1,6
721,16,-,102,0,4,3,3,0,12,0,240,0
722,16,-,192,17,0,1,0,3,89,1,166,0
723,15,-,1,1,0,0,0,0,2,0,11,31
724,14,-,131,48,0,0,0,0,10,2,5,1
725,15,-,128,41,1,1,3,3,56,1,62,0
726,16,1.0,38,36,0,0,0,0,0,0,175,31
727,16,-,183,5,1,1,3,0,4,6,328,1
728,15,-,85,12,1,6,3,0,30,0,37,0
729,13,-,50,11,0,0,0,0,3,0,77,16
730,15,-,259,6,0,8,0,3,91,2,2482,0
731,3,-,126,126,0,0,0,0,82,0,0,0
732,16,-,153,64,0,1,0,3,18,2,125,4
733,14,-,133,11,0,0,0,0,19,1,503,1
734,55,-,192,7,2,3,3,0.2,49,0,282,0
735,16,-,86,25,0,0,0,0,2,0,45,31
736,14,-,76,0,1,1,3,3,14,0,356,2
737,15,-,170,1,0,1,0,3,64,2,101,1
738,16,1.0,120,12,0,0,0,0,5,1,195,1
739,13,-,112,35,0,0,0,0,26,2,927,2
740,15,-,114,1,0,0,0,0,1,0,5,3
741,2,-,0,0,0,0,0,0,0,0,0,0
742,16,-,195,12,1,1,3,0,5,0,87,7
743,16,-,114,11,0,0,0,0,24,0,26,1
744,13,-,63,20,0,0,0,0,5,0,7,27
745,4,-,167,72,3,3,3,3,131,2,1456,4
746,15,-,235,15,1,0,3,0,2,2,2054,0
747,15,-,32,25,0,0,0,0,2,0,0,31
748,16,-,81,36,0,0,0,0,46,0,299,3
749,16,-,127,20,0,0,0,0,13,0,394,1
750,16,1.0,183,4,1,1,3,3,30,2,7192,0
751,12,-,35,0,1,1,4,4,13,0,10,14
752,16,-,80,5,0,0,0,0,92,0,40,0
753,3,-,120,120,6,6,3,3,146,0,0,0
754,15,-,148,37,1,1,3,0,76,1,35,14
755,4,-,172,4,1,4,3,0.2,35,5,1001,0
756,15,-,223,21,4,2,3,0,30,0,32,0
757,12,-,198,7,0,1,0,3,44,0,23,0
758,15,-,195,4,0,3,0,3,54,2,2586,0
759,7,-,147,34,2,1,2.5,0.5,24,2,33,2
760,12,1.0,78,20,0,1,0,3,48,0,48,31
761,10,-,0,0,0,0,0,0,0,0,1,31
762,15,-,113,64,0,0,0,0,18,2,147,16
763,15,-,170,29,2,2,3,3,35,2,1,7
764,15,1.0,104,71,0,0,0,0,6,0,1,19
765,16,-,103,10,0,0,0,0,22,0,255,4
766,14,-,135,5,0,0,0,0,3,3,186,4
767,15,-,199,14,5,0,3,0,46,0,1304,0
768,16,-,125,0,0,0,0,0,27,0,1508,6
769,14,-,131,7,0,0,0,0,5,1,249,4
770,15,-,26,37,0,1,0,3,1,1,0,0
771,2,-,0,0,0,0,0,0,0,0,0,0
772,15,-,66,38,2,2,3,3,46,12,2,5
773,15,-,201,7,1,1,3,3,42,2,40,2
774,16,-,111,35,0,0,0,0,12,0,315,31
775,16,-,0,0,0,0,0,0,0,0,0,31
776,15,-,24,24,0,0,0,0,2,0,4,31
777,5,-,17,53,0,2,0,3,34,0,2,7
778,14,-,139,11,2,1,3,0,29,0,54,3
779,15,-,133,7,0,1,0,3,9,5,21,2
780,9,1.0,136,35,0,0,0,0,42,1,1,0
781,16,-,206,0,0,2,0,3,40,1,164,0
782,16,-,66,40,1,1,3,3,14,0,29,13
783,16,-,133,38,0,0,0,0,7,4,13,3
784,16,-,124,1,0,0,0,0,11,0,124,1
785,16,-,67,38,0,0,0,0,4,0,21,4
786,16,-,200,0,0,0,0,0,16,1,194,3
787,12,1.0,0,0,0,0,0,0,0,0,0,31
788,16,-,0,0,0,0,0,0,0,0,0,31
789,10,-,207,6,1,1,3,3,107,1,15,1
790,12,1.0,157,20,0,0,0,0,4,3,107,5
791,15,-,131,62,0,0,0,0,47,2,313,3
792,15,-,175,30,0,3,0,2.7,39,1,3,0
793,14,-,214,8,1,0,3,0,14,1,145,0
794,15,-,71,17,0,0,0,0,10,0,219,7
795,11,-,37,0,0,0,0,0,4,0,2,0
796,13,-,50,21,0,0,0,0,3,0,13,10
797,15,-,94,8,0,0,0,0,1,0,5,10
798,14,-,0,30,0,0,0,0,0,0,1,31
799,15,-,211,3,1,0,3,1,29,3,4115,1
800,15,-,121,13,1,0,3,0,21,2,11,0
801,12,-,102,5,0,1,0,3,2,1,12,1
802,15,-,158,3,0,5,0,3,4,3,8,3
803,4,-,37,37,0,0,0,0,16,0,0,0
804,14,-,128,9,0,0,0,0,37,1,21,0
805,15,-,185,2,0,3,0,3,2,0,148,0
806,15,-,15,6,0,0,0,0,5,0,81,22
807,15,-,31,14,0,0,0,0,27,0,2,20
808,15,-,121,54,2,2,3,0,28,2,620,3
809,14,1.0,78,36,0,0,0,0,14,0,3,0
810,15,-,173,10,0,0,0,0,29,0,36,1
811,15,-,173,56,1,1,3,3,44,1,0,2
812,11,-,158,41,1,1,3,3,25,4,20,1
813,15,-,196,1,4,4,3,3,232,1,1127,0
814,15,-,43,5,0,2,0,3,10,0,5,2
815,11,-,129,4,0,2,0,3,23,6,0,4
816,15,-,184,8,2,2,3,3,24,1,11004,5
817,14,-,137,50,0,1,0,3,8,2,550,3
818,14,1.0,98,2,0,0,0,0,2,0,62,10
819,14,-,120,2,0,0,0,0,89,0,19,0
820,14,-,139,6,0,1,0,3,29,2,26,0
821,5,-,156,9,1,0,3,0,43,0,0,2
822,15,-,127,5,0,0,0,0,6,1,17,14
823,13,-,215,5,0,1,0,3,19,1,60,1
824,14,-,181,56,0,1,0,3,111,0,76,5
825,14,-,33,26,0,0,0,0,2,0,285,31
826,13,1.0,110,18,1,1,3,3,14,0,29,3
827,14,-,180,36,0,0,0,0,89,4,24,1
828,15,-,184,3,0,0,0,0,15,2,408,0
829,15,-,107,10,0,1,0,3,5,0,128,15
830,15,-,146,4,1,0,3,0,8,1,12,1
831,14,-,85,11,0,0,0,0,19,0,12,0
832,15,-,56,40,0,0,0,0,5,0,131,17
833,13,-,179,21,0,0,0,0,95,3,1363,0
834,15,-,81,10,0,1,0,3,3,0,3,16
835,15,-,48,12,2,2,3,3,10,1,3,11
836,15,-,190,36,0,0,0,0,60,1,164,4
837,15,-,82,48,0,0,0,0,20,1,119,1
838,14,-,155,19,5,0,3,0,32,3,1986,1
839,15,-,0,30,0,0,0,0,9,0,2,10
840,14,-,125,20,0,0,0,0,69,1,27,27
841,14,-,151,11,0,0,0,0,16,1,84,3
842,15,-,179,11,0,0,0,0,100,0,783,0
843,15,-,122,6,0,0,0,0,8,1,2,0
844,13,1.0,113,33,0,0,0,0,48,5,10,9
845,12,-,99,50,0,0,0,0,11,3,16,0
846,14,-,0,21,0,0,0,0,2,0,0,11
847,14,-,136,2,2,0,3,0,38,4,652,3
848,14,-,163,60,1,1,3,3,71,1,75,0
849,14,-,218,28,13,12,3,0,151,4,56,1
850,15,-,146,40,0,5,0,3,50,8,28,0
851,7,-,118,41,1,1,3,3,30,1,19,14
852,15,-,113,32,0,0,0,0,40,1,59,4
853,6,-,98,35,4,3,3,0,44,0,1,2
854,14,-,167,28,0,5,0,3,1,4,35,1
855,14,-,100,35,0,0,0,0,14,1,18,9
856,15,-,20,15,0,0,0,0,0,0,31,31
857,14,-,185,31,3,3,3,3,44,1,200,0
858,15,-,126,32,0,1,0,3,21,0,135,0
859,15,-,86,8,0,0,0,0,1,0,606,3
860,15,-,119,49,0,0,0,0,3,2,399,3
861,15,-,96,30,2,0,3,0,9,0,14,2
862,12,1.0,6,11,1,0,2,1,2,0,0,9
863,15,-,0,0,0,0,0,0,1,0,0,69
864,9,-,135,10,6,6,2.6,2.6,176,0,18,4
865,13,-,120,10,0,1,0,3,42,0,8,2
866,15,-,95,51,1,1,3,3,22,5,476,1
867,11,1.0,25,15,0,0,0,0,2,0,27,10
868,15,-,43,59,0,1,0,3,1,1,71,24
869,15,-,25,52,0,0,0,0,10,2,5,8
870,14,-,101,10,0,0,0,0,5,0,0,16
871,15,-,0,13,0,0,0,0,4,0,0,152
872,15,-,24,35,0,0,0,0,19,0,27,24
873,15,-,167,2,4,4,3,3,170,3,58,0
874,15,-,137,48,0,0,0,0,74,3,21,0
875,14,1.0,189,35,0,0,0,0,7,2,2,11
876,14,-,128,24,3,3,3,3,16,3,22,1
877,15,-,128,7,0,0,0,0,37,2,454,3
878,14,-,64,5,0,0,0,0,12,0,272,12
879,15,-,153,33,0,0,0,0,3,1,33,0
880,15,-,159,8,13,10,3,0,8,1,344,0
881,15,-,143,22,0,0,0,0,21,0,265,3
882,15,-,1,31,0,0,0,0,0,0,8,6
883,13,-,28,10,0,0,0,0,1,0,0,16
884,15,-,194,1,0,1,0,3,27,6,13961,0
885,15,-,143,1,1,1,3,3,7,1,161,1
886,14,1.0,181,27,3,3,3,3,1,2,144,1
887,13,-,150,4,1,1,3,3,9,0,41,5
888,15,-,153,11,0,1,0,3,12,1,25,0
889,14,-,92,26,0,0,0,0,9,0,99,2
890,13,-,19,4,0,0,0,0,0,0,0,31
891,15,1.0,0,0,0,0,0,0,0,0,8,31
892,13,-,131,10,0,0,0,0,51,1,127,0
893,1,-,0,0,0,0,0,0,0,0,0,0
894,15,-,182,35,0,0,0,0,5,1,167,0
895,15,-,81,6,1,1,3,0,7,0,2,0
896,14,1.0,0,0,0,0,0,0,0,0,6,31
897,1,-,0,0,0,0,0,0,0,0,0,0
898,15,-,144,9,0,0,0,0,21,0,31,0
899,13,-,63,44,0,0,0,0,1,1,19,8
900,15,-,72,5,0,0,0,0,2,0,151,92
901,15,-,31,20,1,1,3,3,4,0,12,48
902,11,-,217,8,1,0,3,0,68,0,97,0
903,15,-,60,14,0,1,0,3,3,0,12,4
904,14,1.0,0,29,0,0,0,0,1,0,0,20
905,15,-,93,37,0,2,0,3,8,1,343,4
906,14,-,72,1,0,2,0,3,12,0,179,6
907,13,-,203,29,0,1,0,3,21,1,29,1
908,15,-,54,9,0,0,0,0,0,0,23,31
909,15,-,98,65,0,7,0,2.9,34,1,111,0
910,15,-,236,4,0,0,0,0,5,5,209,0
911,14,-,17,40,0,0,0,0,1,0,17,19
912,1,-,0,0,0,0,0,0,0,0,0,0
913,14,-,85,39,0,0,0,0,78,0,38,31
914,14,-,117,22,3,2,3,0,27,0,316,16
915,13,-,160,1,0,0,0,0,3,2,99,4
916,11,-,54,4,0,0,0,0,1,0,13,12
917,15,-,79,8,0,0,0,0,2,0,9,3
918,13,1.0,102,7,0,0,0,0,0,0,7,31
919,14,-,77,9,0,1,0,3,34,0,72,0
920,2,-,0,0,0,0,0,0,0,0,0,0
921,15,-,129,8,0,1,0,3,7,3,69,5
922,14,-,206,17,0,1,0,2,10,2,690,1
923,14,-,148,42,0,1,0,3,74,5,415,2
924,11,-,226,17,3,3,3,0,89,2,927,0
925,14,-,43,5,0,0,0,0,7,0,0,6
926,14,-,0,0,0,0,0,0,0,0,8,31
927,14,-,79,6,0,0,0,0,9,0,78,92
928,14,-,80,34,0,0,0,0,6,0,19,31
929,11,-,123,35,0,0,0,0,7,1,20607,8
930,12,1.0,9,2,0,0,0,0,0,0,155,31
931,15,-,241,12,2,1,3,0.3,68,2,7,0
932,11,-,114,11,0,0,0,0,15,1,21,5
933,15,1.0,96,16,0,2,0,3,27,3,8,1
934,14,-,60,77,1,1,3,0,23,2,43,0
935,12,-,105,17,0,0,0,0,14,5,0,81
936,10,-,89,7,0,0,0,0,12,0,4,2
937,15,-,179,14,0,0,0,0,9,2,393,4
938,14,1.0,0,0,0,0,0,0,0,0,0,30
939,8,-,160,39,9,9,2.9,2.9,67,0,2,6
940,13,-,76,38,0,1,0,3,11,2,5,5
941,12,-,196,12,1,1,2,2,30,3,71,3
942,15,-,78,2,0,2,0,3,23,0,157,1
943,6,-,162,20,5,0,2.4,0.6,6,0,297,3
944,14,-,151,13,3,1,3,0,8,0,90,2
945,15,1.0,0,0,0,0,0,0,0,0,3,31
946,15,-,119,1,2,2,2,2,13,0,149,1
947,15,1.0,0,0,0,0,0,0,0,0,3,31
948,15,1.0,0,0,0,0,0,0,0,0,1,31
949,15,-,40,11,1,1,3,3,5,0,352,0
950,12,-,68,29,0,0,0,0,11,1,8,5
951,15,-,25,25,0,0,0,0,6,0,0,31
952,13,-,113,44,0,0,0,0,66,0,445,6
953,12,-,50,47,0,0,0,0,16,1,67,7
954,14,-,148,2,2,0,3,0,77,2,67,1
955,14,-,55,38,0,1,0,3,17,0,56,6
956,14,-,67,1,0,0,0,0,25,0,14,3
957,14,-,123,1,0,0,0,0,3,0,118,3
958,14,-,32,48,0,0,0,0,15,2,6,10
959,14,-,53,0,0,0,0,0,1,0,85,14
960,13,1.0,27,27,0,0,0,0,10,0,2,31
961,14,-,167,8,1,1,3,3,35,3,275,1
962,14,-,40,50,0,1,0,2,36,1,27,0
963,14,-,198,16,0,0,0,0,40,0,481,1
964,15,-,85,17,0,0,0,0,9,0,233,2
965,15,-,15,1,0,0,0,0,0,0,160,31
966,14,-,71,16,0,0,0,0,3,0,841,0
967,4,-,107,56,2,3,3,0,62,1,0,0
968,15,-,182,29,0,0,0,0,49,0,154,1
969,15,-,84,36,0,0,0,0,2,1,566,6
970,15,-,15,10,0,0,0,0,6,0,0,11
971,12,-,138,29,0,1,0,3,2,0,35,1
972,15,-,141,18,0,0,0,0,7,2,68,4
973,14,-,109,43,0,1,0,4,3,6,675,4
974,14,-,183,5,0,1,0,3,12,13,107,0
975,12,-,85,1,0,0,0,0,79,0,294,2
976,14,-,102,32,0,0,0,0,16,1,65,0
977,12,1.0,150,36,0,2,0,3,8,2,168,2
978,12,1.0,161,53,0,0,0,0,5,2,1435,2
979,13,1.0,0,0,0,0,0,0,0,0,1,31
980,14,-,94,3,0,0,0,0,6,0,63,0
981,14,-,98,21,0,0,0,0,31,0,60,3
982,14,-,168,0,0,1,0,3,136,6,33,0
983,14,-,58,11,0,0,0,0,9,0,165,5
984,14,-,83,1,0,0,0,0,12,1,136,1
985,14,-,105,17,0,0,0,0,0,1,12,3
986,12,-,56,48,0,0,0,0,9,3,0,2
987,13,-,135,46,1,1,3,3,23,2,475,5
988,14,-,134,9,0,0,0,0,61,1,37,0
989,14,-,36,1,0,0,0,0,0,0,11,31
990,14,-,125,1,0,0,0,0,25,1,104,0
991,9,-,0,8,0,0,0,0,0,0,1,31
992,14,-,186,6,0,1,0,3,12,3,80,0
993,14,-,99,48,0,0,0,0,6,2,13,3
994,14,-,0,0,0,0,0,0,2,0,0,31
995,14,-,130,20,4,4,3,3,1,0,39,0
996,16,-,47,15,0,0,0,0,1,0,3,31
997,1,-,0,0,0,0,0,0,0,0,0,0
998,14,-,166,18,0,0,0,0,13,2,342,2
999,14,-,202,4,2,2,3,3,14,0,440,3
1,14,-,201,3,1,1,3,0,76,3,7764,0
"1,001",14,-,130,26,0,0,0,0,14,0,4,0
"1,002",12,-,168,25,0,1,0,3,51,0,125,0
"1,003",13,1.0,130,14,0,0,0,0,6,2,66,3
"1,004",12,-,84,36,0,1,0,3,6,4,10,0
"1,005",14,-,98,19,0,0,0,0,18,0,126,0
"1,006",14,1.0,37,15,0,0,0,0,6,0,16,88
"1,007",13,-,109,6,0,1,0,3,20,1,0,4
"1,008",14,-,173,6,0,1,0,3,76,0,255,0
"1,009",13,-,82,11,0,0,0,0,83,0,34,4
"1,01",14,-,0,23,0,0,0,0,2,0,993,83
"1,011",14,-,143,1,0,0,0,0,5,1,25,1
"1,012",12,-,62,4,0,0,0,0,24,0,0,4
"1,013",14,-,136,19,0,0,0,0,7,2,220,17
"1,014",14,-,200,3,2,2,3,3,35,3,583,4
"1,015",14,-,162,7,0,1,0,3,159,2,208,0
"1,016",14,-,61,8,0,0,0,0,6,0,109,3
"1,017",14,-,191,5,1,1,3,0,58,2,531,0
"1,018",14,-,104,27,2,1,3,0,51,1,30,1
"1,019",13,-,33,77,0,1,0,3,3,1,472,15
"1,02",7,-,180,8,0,1,0,3,35,2,404,0
"1,021",13,1.0,12,73,0,0,0,0,4,1,0,18
"1,022",13,-,31,44,0,0,0,0,2,0,30,2
"1,023",4,-,105,43,0,0,0,0,24,3,0,0
"1,024",12,-,57,8,0,0,0,0,0,0,11,2
"1,025",11,-,165,0,0,2,0,3,32,0,596,2
"1,026",13,-,104,17,0,2,0,2.5,24,1,550,1
"1,027",13,-,90,0,0,0,0,0,2,0,2,1
"1,028",12,-,60,2,0,0,0,0,10,0,17,0
"1,029",14,-,123,9,5,3,3,0,71,0,109,0
"1,03",14,-,48,60,0,0,0,0,4,3,3,126
"1,031",11,-,84,1,0,0,0,0,21,0,248,0
"1,032",13,-,132,0,2,2,3,3,43,0,23,1
"1,033",14,-,169,13,3,3,2.3,2.3,58,2,221,1
"1,034",14,-,131,46,1,1,3,3,55,2,90,11
"1,035",31,-,133,3,3,3,3,3,42,0,429,3
"1,036",33,-,150,5,0,0,0,0,1,5,0,0
"1,037",33,1.0,190,19,0,1,0,2,5,1,1436,0
"1,038",31,-,162,3,0,0,0,0,63,0,144,0
"1,039",3,-,19,19,0,0,0,0,26,0,0,0
"1,04",33,-,88,8,2,2,3,3,21,1,62,0
"1,041",33,-,115,35,0,0,0,0,16,0,118,4
"1,042",33,-,135,5,0,0,0,0,0,0,41,0
"1,043",19,1.0,159,16,0,0,0,0,18,1,1961,0
"1,044",33,-,172,10,0,1,0,3,21,4,249,0
"1,045",33,-,100,10,0,0,0,0,21,0,201,0
"1,046",33,-,155,5,1,1,3,3,60,0,1494,0
"1,047",33,-,25,25,0,0,0,0,10,0,0,31
"1,048",29,-,139,11,0,1,0,3,37,0,134,0
